x,y
18.0,-20.0
38.0,-5.0
58.0,-27.0
50.0,-31.0
55.0,47.0
-58.0,27.0
8.0,-28.0
26.0,20.0
81.0,-44.0
63.0,24.0
-13.0,34.0
12.0,-22.0
-42.0,7.0
-10.0,39.0
45.0,11.0
-9.0,40.0
22.0,27.0
-39.0,17.0
-67.0,35.0
8.0,-51.0
27.0,-38.0
19.0,-42.0
-36.0,22.0
31.0,-68.0
-58.0,40.0
-18.0,76.0
62.0,-44.0
54.0,-48.0
-34.0,68.0
-54.0,10.0
20.0,-41.0
6.0,24.0
-43.0,19.0
-42.0,-16.0
32.0,-67.0
-50.0,-20.0
24.0,-71.0
-11.0,-29.0
62.0,41.0
-33.0,69.0
33.0,14.0
44.0,23.0
51.0,31.0
-5.0,-13.0
14.0,0.0
-28.0,3.0
58.0,-37.0
-38.0,75.0
36.0,24.0
-67.0,48.0
27.0,-25.0
-15.0,58.0
-62.0,-17.0
12.0,-68.0
-70.0,42.0
-66.0,12.0
-14.0,59.0
-22.0,55.0
53.0,-31.0
13.0,-67.0
4.0,-36.0
-9.0,-6.0
16.0,-62.0
62.0,54.0
54.0,50.0
14.0,-23.0
51.0,44.0
24.0,27.0
-71.0,55.0
-51.0,33.0
-11.0,69.0
15.0,-22.0
61.0,-55.0
-47.0,3.0
-28.0,16.0
65.0,64.0
-43.0,-27.0
21.0,-6.0
41.0,-28.0
33.0,-32.0
-76.0,61.0
-10.0,6.0
-11.0,-39.0
-32.0,-13.0
34.0,-31.0
-21.0,33.0
-9.0,7.0
-31.0,68.0
-60.0,41.0
14.0,-10.0
-40.0,19.0
26.0,-36.0
-47.0,-20.0
30.0,-66.0
-30.0,69.0
-18.0,43.0
52.0,-42.0
31.0,-65.0
-20.0,-31.0
-13.0,14.0
33.0,-19.0
53.0,-41.0
-10.0,19.0
-9.0,-16.0
10.0,-3.0
-44.0,26.0
-59.0,-17.0
13.0,8.0
59.0,-25.0
32.0,21.0
43.0,30.0
-11.0,59.0
-58.0,-16.0
48.0,-35.0
-15.0,25.0
-49.0,32.0
65.0,54.0
-70.0,9.0
68.0,59.0
75.0,-45.0
21.0,-16.0
40.0,-3.0
41.0,-38.0
60.0,-25.0
-68.0,55.0
25.0,-46.0
-1.0,0.0
-76.0,51.0
10.0,-26.0
69.0,60.0
45.0,-32.0
37.0,-36.0
23.0,29.0
-19.0,32.0
-59.0,-4.0
-73.0,61.0
18.0,-50.0
21.0,-39.0
33.0,-65.0
-43.0,-24.0
-56.0,6.0
23.0,-79.0
49.0,59.0
-64.0,2.0
53.0,-51.0
-16.0,78.0
-63.0,3.0
-60.0,8.0
-41.0,21.0
26.0,-69.0
13.0,-2.0
16.0,3.0
28.0,-23.0
-6.0,-16.0
-55.0,-21.0
-69.0,44.0
46.0,31.0
9.0,0.0
-25.0,7.0
-13.0,-19.0
33.0,-52.0
6.0,-6.0
-16.0,55.0
-10.0,-14.0
-65.0,50.0
-63.0,-20.0
-44.0,-7.0
14.0,-66.0
60.0,50.0
16.0,-20.0
75.0,66.0
-73.0,51.0
1.0,0.0
17.0,-19.0
60.0,-58.0
-49.0,35.0
10.0,-59.0
66.0,-42.0
-77.0,58.0
-60.0,-1.0
14.0,-53.0
-48.0,-28.0
53.0,24.0
-31.0,61.0
16.0,-7.0
-19.0,35.0
-18.0,0.0
-14.0,-30.0
-56.0,-27.0
-45.0,-18.0
-12.0,16.0
-33.0,-7.0
-13.0,-29.0
-10.0,-24.0
71.0,50.0
-23.0,6.0
-44.0,-17.0
22.0,-72.0
41.0,27.0
-42.0,29.0
78.0,-55.0
-30.0,3.0
55.0,-39.0
-69.0,11.0
37.0,29.0
38.0,-6.0
-17.0,58.0
-37.0,0.0
15.0,10.0
26.0,19.0
-68.0,12.0
70.0,62.0
48.0,43.0
71.0,63.0
63.0,59.0
16.0,-53.0
-11.0,-7.0
-18.0,-46.0
-13.0,69.0
64.0,23.0
70.0,-46.0
16.0,-17.0
-17.0,35.0
-46.0,8.0
-81.0,50.0
-49.0,2.0
7.0,19.0
-28.0,61.0
25.0,-76.0
31.0,-33.0
-11.0,-30.0
-46.0,-15.0
28.0,-66.0
-49.0,-21.0
-34.0,-5.0
7.0,-4.0
18.0,5.0
31.0,-56.0
-65.0,7.0
8.0,-3.0
54.0,-36.0
19.0,6.0
11.0,2.0
-11.0,-17.0
-66.0,47.0
41.0,30.0
-21.0,55.0
-61.0,-18.0
37.0,-4.0
-17.0,25.0
58.0,-61.0
49.0,-30.0
-51.0,32.0
-41.0,76.0
-48.0,37.0
55.0,49.0
-18.0,65.0
62.0,-55.0
-35.0,12.0
39.0,-39.0
12.0,-56.0
-43.0,8.0
-62.0,-5.0
35.0,-73.0
-14.0,71.0
-13.0,36.0
60.0,20.0
34.0,-32.0
-42.0,9.0
76.0,-36.0
-40.0,18.0
25.0,35.0
26.0,-37.0
69.0,-39.0
-19.0,77.0
-58.0,6.0
61.0,-43.0
18.0,-5.0
17.0,36.0
23.0,-70.0
-12.0,9.0
-66.0,1.0
-34.0,70.0
-62.0,8.0
-10.0,18.0
-11.0,-27.0
-19.0,-31.0
22.0,-30.0
-33.0,71.0
33.0,16.0
-41.0,30.0
-71.0,44.0
-5.0,-11.0
14.0,2.0
30.0,-54.0
-4.0,-10.0
36.0,26.0
-47.0,28.0
52.0,-30.0
31.0,-53.0
-78.0,40.0
84.0,-41.0
-66.0,14.0
61.0,55.0
41.0,-3.0
-13.0,26.0
33.0,-7.0
53.0,-29.0
-75.0,51.0
-44.0,38.0
76.0,-46.0
62.0,56.0
22.0,-17.0
51.0,46.0
-11.0,71.0
-58.0,-4.0
-28.0,18.0
11.0,-54.0
-20.0,-42.0
40.0,9.0
-62.0,-2.0
72.0,-39.0
-64.0,37.0
22.0,-40.0
-40.0,-15.0
35.0,15.0
-60.0,43.0
-40.0,21.0
-39.0,-14.0
17.0,3.0
76.0,52.0
-18.0,45.0
29.0,-23.0
-14.0,15.0
52.0,-40.0
-23.0,-34.0
-45.0,27.0
69.0,49.0
-74.0,0.0
87.0,-46.0
53.0,-39.0
-9.0,-14.0
43.0,-4.0
-20.0,56.0
72.0,59.0
79.0,-45.0
-11.0,61.0
-67.0,17.0
-6.0,-4.0
60.0,-59.0
46.0,43.0
6.0,-30.0
-3.0,1.0
68.0,61.0
21.0,-14.0
61.0,22.0
41.0,-36.0
-1.0,2.0
-10.0,-1.0
-45.0,40.0
-17.0,-41.0
-53.0,36.0
61.0,58.0
62.0,23.0
-60.0,-3.0
-41.0,10.0
20.0,26.0
23.0,31.0
-11.0,38.0
-61.0,37.0
-16.0,-41.0
-17.0,80.0
17.0,-7.0
63.0,-40.0
29.0,-33.0
33.0,-63.0
52.0,-50.0
-57.0,43.0
49.0,61.0
-41.0,-13.0
34.0,-62.0
20.0,3.0
32.0,-23.0
-40.0,-12.0
26.0,-67.0
72.0,49.0
35.0,18.0
36.0,-17.0
-26.0,8.0
-6.0,-14.0
-55.0,-19.0
5.0,-5.0
-3.0,-9.0
-39.0,74.0
62.0,-23.0
27.0,19.0
33.0,-50.0
-2.0,-8.0
-1.0,-8.0
-16.0,57.0
39.0,-7.0
-75.0,8.0
63.0,58.0
42.0,35.0
-53.0,26.0
14.0,-64.0
20.0,16.0
13.0,-23.0
-50.0,37.0
-30.0,15.0
16.0,-18.0
72.0,62.0
46.0,10.0
56.0,54.0
-46.0,43.0
60.0,-56.0
33.0,-73.0
-21.0,-44.0
-3.0,4.0
-16.0,34.0
-64.0,-6.0
42.0,12.0
-53.0,3.0
34.0,-72.0
-8.0,11.0
-42.0,18.0
32.0,-33.0
-9.0,-34.0
-17.0,-38.0
-77.0,60.0
-20.0,36.0
-48.0,-26.0
-7.0,-25.0
34.0,13.0
26.0,-77.0
45.0,22.0
-34.0,-6.0
-15.0,7.0
-22.0,-32.0
-45.0,-16.0
-13.0,-27.0
-21.0,-31.0
-44.0,-15.0
-72.0,3.0
-11.0,-18.0
12.0,2.0
4.0,-2.0
78.0,-53.0
-30.0,5.0
-44.0,70.0
-38.0,1.0
22.0,15.0
47.0,-41.0
-69.0,13.0
-37.0,2.0
15.0,12.0
