lambda,x
0.965,0.18683598072984764
0.965,0.534450306895843
0.965,0.9593537606170306
0.965,0.12289003437559935
0.965,0.36337170872346214
0.965,0.8774612690649475
0.965,0.36238485332069875
0.965,0.8762119584398788
0.965,0.3658923089070342
0.965,0.8806139155717014
0.965,0.353509062434219
0.965,0.8645985948802677
0.965,0.3982201399397155
0.965,0.9160877779471609
0.965,0.251455145459747
0.965,0.6854702851560172
0.965,0.8057704633060537
0.965,0.552967439169386
0.965,0.9516705367282107
0.965,0.14595509390322506
0.965,0.4271396209045087
0.965,0.9398300193922777
0.965,0.1813291345284939
0.965,0.520470519471668
0.965,0.9630051736032028
0.965,0.11190255908056
0.965,0.33230309815149683
0.965,0.8341484906394171
0.965,0.48035824539628924
0.965,0.9631633778576322
0.965,0.11142616304668153
0.965,0.3309467986059293
0.965,0.8320735063411084
0.965,0.4858038560079893
0.965,0.10878455266250031
0.965,0.3234127656507126
0.965,0.8202733193911182
0.965,0.5163730521522019
0.965,0.9637236769981838
0.965,0.10973872939916035
0.965,0.32613673242782365
0.965,0.8245931218095636
0.965,0.5052624403066349
0.965,0.10629098297184504
0.965,0.31628050854653345
0.965,0.8086788985418946
0.965,0.5457183188366289
0.965,0.9550635592595409
0.965,0.1357789198405681
0.965,0.3992623545927559
0.965,0.9170760281409785
0.965,0.24856142421187696
0.965,0.6792672237272572
0.965,0.8159646335054601
0.965,0.5273603397353541
0.965,0.9614373543559345
0.965,0.11662217596203528
0.965,0.3456991469208876
0.965,0.8538235802000141
0.965,0.42774118749382456
0.965,0.9402421528325047
0.965,0.18010180012956462
0.965,0.5173334080611202
0.965,0.9635695994601192
0.965,0.11020279353657461
0.965,0.32746047674059653
0.965,0.8266705977769181
0.965,0.4998858700332134
0.965,0.10589379711733878
0.965,0.8067914555249833
0.965,0.5504278978415641
0.965,0.9529154559287302
0.965,0.14222326291706122
0.965,0.4169655928813195
0.965,0.9323525623793267
0.965,0.20354219143721683
0.965,0.575865209975278
0.965,0.9377211798240531
0.965,0.1876044626099065
0.965,0.536388566348258
0.965,0.9587012563528075
0.965,0.12485182506994547
0.965,0.3688744539206198
0.965,0.8842725132110293
0.965,0.343165430772487
0.965,0.85021717533787
0.965,0.4375140945080435
0.965,0.9464661307596982
0.965,0.16153124692365994
0.965,0.46895487814897885
0.965,0.9604139423379275
0.965,0.11970144104281744
0.965,0.3543984757204185
0.965,0.8657927892391578
0.965,0.39491961523716745
0.965,0.9128934043200473
0.965,0.2607919534016507
0.965,0.7050960860600183
0.965,0.7715207590451818
0.965,0.6347003759600928
0.965,0.8798775718624244
0.965,0.3555852607220581
0.965,0.8673757285378836
0.965,0.3905361144846126
0.965,0.9084992062383505
0.965,0.27359261219974845
0.965,0.7310136006350656
0.965,0.7218213909174512
0.965,0.7400134007197758
0.965,0.7034269143476632
0.965,0.7745496789040275
0.965,0.6277548529923548
0.965,0.8883143369450034
0.965,0.3316856872652723
0.965,0.8332057977012783
0.965,0.4828348028225593
0.965,0.9635972205053746
0.965,0.11011960396518611
0.965,0.327223229364044
0.965,0.8262993137603611
0.965,0.5008483335397774
0.965,0.8068397803659634
0.965,0.5503075576016093
0.965,0.9529729438283971
0.965,0.14205088137600544
0.965,0.4164942364055454
0.965,0.9319829890067316
0.965,0.20463725962856397
0.965,0.5785257305087869
0.965,0.9357842284237001
0.965,0.19336105030689635
0.965,0.5508075900891058
0.965,0.9527331798678993
0.965,0.14276979990279848
0.965,0.4184592230284546
0.965,0.9335101556140745
0.965,0.200110403974785
0.965,0.5674835161817037
0.965,0.9433944565732129
0.965,0.170704396397501
0.965,0.49306185424560184
0.965,0.9647707725059024
0.965,0.10658432047636529
0.965,0.31712054582741306
0.965,0.8100656966399536
0.966,0.9472576836753185
0.966,0.15932984452809576
0.966,0.4635908098752544
0.966,0.9596875877109764
0.966,0.1220124711892587
0.966,0.3612796937576843
0.966,0.8757094156295161
0.966,0.36768224113714504
0.966,0.8837339984209024
0.966,0.3450479970589274
0.966,0.853785747823902
0.966,0.4282873573369739
0.966,0.9415881543554421
0.966,0.17627378993156048
0.966,0.5080255891251462
0.966,0.9656929721911586
0.966,0.10391277806931189
0.966,0.30978081923580053
0.966,0.7985857671399902
0.966,0.5712671448556318
0.966,0.9418892537026244
0.966,0.17537528363628388
0.966,0.5057043366930188
0.966,0.9658448879434098
0.966,0.1034544107256222
0.966,0.3084629214153528
0.966,0.7963285834473792
0.966,0.5767766010961906
0.966,0.9380360773283112
0.966,0.18686136857289304
0.966,0.5350682906706885
0.966,0.9601435187593037
0.966,0.12063977810908709
0.966,0.35741283832829934
0.966,0.8706911086020549
0.966,0.381719096364188
0.966,0.9000715114568634
0.966,0.29830400938760737
0.966,0.7784740331010996
0.966,0.6193127097066037
0.966,0.8989298156637623
0.966,0.3015975387487579
0.966,0.7843502485826515
0.966,0.6055220396092362
0.966,0.9134040536335606
0.966,0.2595698259240681
0.966,0.7032893866762988
0.966,0.7756011911829221
0.966,0.6259783494906177
0.966,0.8913271992563842
0.966,0.3234283596431946
0.966,0.8211482703544339
0.966,0.5146630539119882
0.966,0.9649752476116542
0.966,0.1060780085683916
0.966,0.3159975601905849
0.966,0.8090480409995725
0.966,0.5453595343805444
0.966,0.9562085049759286
0.966,0.1324786615608262
0.966,0.39053668478808595
0.966,0.9094412397168998
0.966,0.2711333755228112
0.966,0.7268773062535662
0.966,0.7308393681586163
0.966,0.7229202185679614
0.966,0.7386355599674593
0.966,0.7070117703744253
0.966,0.7688142440146066
0.966,0.6415221029807514
0.966,0.872086168053349
0.966,0.37782630680727486
0.966,0.8957147632340539
0.966,0.3108512395777236
0.966,0.8004090193379217
0.966,0.5667958661100067
0.966,0.9448089840296127
0.966,0.16665454009992586
0.966,0.48296812866404804
0.966,0.9646174909185434
0.966,0.10715708773064761
0.966,0.31909033671898984
0.966,0.8141382297871751
0.966,0.5325399675683069
0.966,0.960956838672465
0.966,0.11819046480225744
0.966,0.3504966958900019
0.966,0.8613955822469459
0.966,0.40746665615909883
0.966,0.9254694220476617
0.966,0.2241227464145775
0.966,0.6253400284678206
0.966,0.8920722240001359
0.966,0.32129698344540436
0.966,0.817723044676566
0.966,0.5234297438957035
0.966,0.9633843124326293
0.966,0.11087560097941619
0.966,0.32971974995330094
0.966,0.8310435377741854
0.966,0.48900548089818574
0.966,0.9654238226593843
0.966,0.10472481049937492
0.966,0.31211399619115676
0.966,0.8025482400614244
0.966,0.5615260190340164
0.966,0.9480107958783319
0.966,0.15707517459815037
0.966,0.45757624193115937
0.966,0.9574331297576784
0.966,0.12879634036642673
0.966,0.3802897163107462
0.966,0.8984873775470349
0.966,0.3028728299817571
0.966,0.7866030666258264
0.966,0.600180006040996
0.966,0.9185516385192953
0.966,0.24448929435614802
0.966,0.6711378882170602
0.966,0.8297136475720369
0.966,0.49248180729676955
0.966,0.9657305652592199
0.966,0.10379935269827542
0.966,0.3094547583057467
0.966,0.7980285905896869
0.966,0.5726298125353488
0.966,0.9409624586330035
0.966,0.1781404143128308
0.966,0.5128349720620538
0.966,0.9652148043444796
0.966,0.10535537357364977
0.966,0.3139243649752597
0.966,0.8055931217890294
0.966,0.5539814460658576
0.966,0.952142183814806
0.966,0.14469130497383803
0.966,0.42413974724714143
0.966,0.9386964632206388
0.966,0.18489469593987634
0.966,0.5300889104511388
0.966,0.961687427653626
0.966,0.11598963739418827
0.966,0.3442644916786309
0.966,0.8526708521137786
0.966,0.43131746549802913
0.966,0.9435996984275343
0.966,0.17026821590925395
0.966,0.4924344562073328
0.966,0.10380962458242708
0.966,0.30948428823958174
0.966,0.7980790861626564
0.966,0.57250638947167
0.966,0.9410471131941792
0.966,0.1778879063136205
0.966,0.5121854096051811
0.966,0.9652922594118827
0.966,0.1051217136616283
0.966,0.313253662432962
0.966,0.804468092359015
0.966,0.5567749725132651
0.966,0.9506746972993299
0.966,0.1490930072389511
0.966,0.43610053055582243
0.966,0.9466008625078276
0.966,0.16129551032452
0.966,0.4688154611530069
0.966,0.9613678977310125
0.966,0.11695226570485631
0.966,0.34699246180438503
0.966,0.8565302772932487
0.966,0.42080585571539336
0.966,0.9362565289383036
0.966,0.19215695311538641
0.966,0.5483740015759082
0.966,0.9548664183881935
0.966,0.13651192434298787
0.966,0.40170021265642725
0.966,0.9203019377592982
0.966,0.23934679653068944
0.966,0.6598260581860691
0.966,0.8467664321820454
0.966,0.4472756354213801
0.966,0.9527786314306939
0.966,0.1427813289591979
0.966,0.418924386636741
0.966,0.9348342077505616
0.966,0.19638518958293924
0.966,0.5588890948292574
0.966,0.9495154323117295
0.966,0.15256796819112606
0.966,0.44548428100485604
0.966,0.9518671893361638
0.966,0.14551638347012955
0.966,0.4263879857462622
0.966,0.9402837354679066
0.966,0.1801644557844924
0.966,0.5180300078378566
0.966,0.9644507461382164
0.966,0.10765998342925605
0.966,0.3205304484303297
0.966,0.816482213608125
0.966,0.5265906855912511
0.966,0.9626313695277183
0.966,0.11314520231679963
0.966,0.33618541093584964
0.966,0.8408746127657106
0.966,0.4630463531050591
0.966,0.9594976003577445
0.966,0.12258440133467524
0.966,0.36288883350401
0.966,0.8777596796174011
0.966,0.3619208932156154
0.966,0.8765290763963653
0.966,0.3653807687693195
0.966,0.8808904601586837
0.966,0.3530943488315938
0.966,0.8649348382077752
0.966,0.3977030935437238
0.966,0.9165426601310878
0.966,0.2503826877409604
0.966,0.6838858711676283
0.966,0.8092412814838715
0.966,0.5448753870514389
0.966,0.9564160650661776
0.966,0.13185468615841447
0.966,0.3888039592802355
0.966,0.9076548862250822
0.966,0.2763323474398272
0.966,0.7371716852650847
0.966,0.710031498278681
0.966,0.7632311502493903
0.966,0.6540904189530802
0.966,0.8550057740973167
0.966,0.424965501778122
0.966,0.9392848971507867
0.966,0.18314163023592345
0.966,0.5256332936630653
0.966,0.9628694475087825
0.966,0.11242762994607151
0.966,0.334143016269867
0.966,0.8378064364208988
0.966,0.47119650848562583
0.966,0.9620477829726293
0.966,0.11490387671652057
0.966,0.3411838024587914
0.966,0.8482371325948646
0.966,0.44331487935816566
0.966,0.950723038295068
0.966,0.1489480591588305
0.966,0.4357079772222236
0.966,0.9463625944314763
0.966,0.16200840482419204
0.966,0.47070589539971547
0.966,0.9619120950684282
0.966,0.11531272553608943
0.966,0.34234431987280967
0.966,0.849916696345312
0.966,0.43878006143005005
0.966,0.9481887858323031
0.966,0.15654217872547904
0.966,0.4561510533979921
0.966,0.9568487944323169
0.966,0.13055361794321638
0.966,0.3851862080557406
0.966,0.9038385278582881
0.966,0.28741004522236957
0.966,0.75844711673376
0.966,0.6647000004914456
0.966,0.839548751667242
0.966,0.46657362946526854
0.966,0.9606785965600237
0.966,0.1190284786962675
0.966,0.3528653574907848
0.966,0.8646251532829703
0.966,0.39855938572029076
0.966,0.9173601848774073
0.966,0.247985646637423
0.966,0.6787288761565392
0.966,0.8176812616112098
0.966,0.5235363133925897
0.966,0.9633604744295421
0.966,0.11094746562410907
0.966,0.32992473732615824
0.966,0.8313605069627596
0.966,0.48817566306430316
0.966,0.9653335761554872
0.966,0.10499707024910118
0.966,0.31289581418400547
0.966,0.8038663799525984
0.966,0.5582662138204608
0.966,0.9498613396649943
0.966,0.15153130149363522
0.966,0.44269038267309746
0.966,0.9503854880420503
0.966,0.1499601149234627
0.966,0.4384469697619231
0.966,0.9479950464021426
0.966,0.1571223344803615
0.966,0.4577022819800006
0.966,0.9574838832902338
0.966,0.128643688179047
0.966,0.37986381578916545
0.966,0.8980118613741809
0.966,0.30424281350030785
0.966,0.7890090914865754
0.966,0.5944414856951862
0.966,0.9237930194693807
0.966,0.22906830360305
0.966,0.6367035951953155
0.966,0.878275422879953
0.966,0.3604692549571453
0.966,0.8746683285083845
0.966,0.370601925310467
0.966,0.887274856891974
0.966,0.3349900215582843
0.966,0.8390830388770316
0.966,0.46781067821019195
0.966,0.9610648496140534
0.966,0.11786513141128231
0.966,0.3495764795832527
0.966,0.8601280309285303
0.966,0.41095119590243295
0.966,0.9284449122943707
0.966,0.21532952769096095
0.966,0.6047645466254213
0.966,0.9141496613945781
0.966,0.2573895803312277
0.966,0.6987370619813987
0.966,0.7837570857123087
0.966,0.6069235538364004
0.966,0.912010893584247
0.966,0.2636397652906044
0.966,0.7116989194821144
0.966,0.7601188317478245
0.966,0.661009571730112
0.966,0.8450319879642775
0.966,0.4519344055196564
0.966,0.9550076605243835
0.966,0.13608757394751994
0.966,0.4005286727061711
0.966,0.9192151156426558
0.966,0.2425408151688373
0.966,0.6668723175532754
0.966,0.8362683130347782
0.966,0.4752658778478772
0.966,0.9630851155369559
0.966,0.11177754737204264
0.966,0.33229124851756003
0.966,0.8349948114317026
0.966,0.4786267512490474
0.966,0.9638231686707225
0.966,0.10955246640329007
0.966,0.32594263631328735
0.966,0.8251414926563292
0.966,0.504367440937575
0.966,0.9659090727316811
0.966,0.10326074228023584
0.966,0.30790589350679815
0.966,0.7953704468650419
0.966,0.579106520251985
0.966,0.9363219726800829
0.966,0.1919623108253458
0.966,0.547887606759365
0.966,0.9550887661154674
0.966,0.13584388674561643
0.966,0.3998555829844211
0.966,0.9185850661821868
0.966,0.24439115036444412
0.966,0.6709236335120274
0.966,0.8300464448167787
0.966,0.49161268102315525
0.966,0.9656646733514697
0.966,0.10399816004568795
0.966,0.3100262386101218
0.966,0.799004589817918
0.966,0.5702416919326087
0.966,0.9425753162613184
0.966,0.17332742923161193
0.966,0.5003987648586381
0.966,0.9659992419801523
0.966,0.10298866234135885
0.966,0.3071231464770272
0.966,0.7940199382188373
0.966,0.5823816631209364
0.966,0.9338276742532965
0.966,0.19937501982145403
0.966,0.5662650167961933
0.966,0.9451432574028508
0.966,0.16565521336484013
0.966,0.48033926926271425
0.966,0.9641579215936066
0.966,0.10854305915732622
0.966,0.3230573203553233
0.966,0.8205546344964302
0.966,0.5161867321931072
0.966,0.9647512610770794
0.966,0.10675362093005335
0.966,0.3179343774732685
0.966,0.8122446850303972
0.966,0.537324915317022
0.966,0.959366436997616
0.966,0.12297922467164192
0.966,0.36399899559813625
0.966,0.8791611046037121
0.966,0.3579741625405996
0.966,0.8714275709933366
0.966,0.37966497235348284
0.966,0.8977893029379643
0.966,0.30488378131103977
0.966,0.7901297711685178
0.966,0.5917569804511232
0.966,0.9261419830144499
0.966,0.2221368685450621
0.966,0.6207343805236272
0.966,0.8973412630649347
0.966,0.3061736828004097
0.966,0.7923753422626781
0.966,0.5863558404213343
0.966,0.9306682649531012
0.966,0.20874671381207213
0.966,0.5890583204398907
0.966,0.21535312034130402
0.966,0.604820376211842
0.966,0.9140948844523026
0.966,0.2575498028230156
0.966,0.6990727230832201
0.966,0.7831611729154628
0.966,0.6083294432848616
0.966,0.9105956210623842
0.966,0.26776913188972684
0.966,0.7201123267122967
0.966,0.7440984568268093
0.966,0.6956112248546295
0.966,0.789264574943595
0.966,0.5938301412024858
0.966,0.9243337346515323
0.966,0.2274738266767383
0.966,0.6330565707458693
0.966,0.8828262019215307
0.966,0.3476198089871325
0.966,0.8574089365287906
0.966,0.41840402048439296
0.966,0.934435062256791
0.966,0.19757105714884965
0.966,0.5618205707864955
0.966,0.9478386823626207
0.966,0.1575905266068663
0.966,0.45895303226724393
0.966,0.9579793948845979
0.966,0.1271531590272281
0.966,0.3757006543587905
0.966,0.8932791772427118
0.966,0.31784038605013154
0.966,0.8120902490424354
0.966,0.5377143354417915
0.966,0.9592274585018429
0.966,0.12339755006923525
0.966,0.36517462960237435
0.966,0.8806335197655555
0.966,0.3538200337789149
0.966,0.8659132873306287
0.966,0.3949951697541115
0.966,0.9139137083053789
0.966,0.2580796884816264
0.966,0.7001815549633748
0.966,0.7811864320724272
0.966,0.6129730252678237
0.966,0.9057949696261451
0.966,0.2817361658604052
0.966,0.7476632140876631
0.966,0.688061237233589
0.966,0.8022521332092738
0.966,0.5622569789146702
0.966,0.9475821867998028
0.966,0.15835845456568104
0.966,0.4610023596858217
0.966,0.9587593051975618
0.966,0.1248065183938549
0.966,0.36912964953318406
0.966,0.8854986606302269
0.966,0.34004065024103586
0.966,0.8465716773097104
0.966,0.44779941736996715
0.966,0.9530394317496034
0.966,0.14199850323488872
0.966,0.41678244231448114
0.966,0.9331752234370506
0.966,0.20131201164406393
0.966,0.5710169557726872
0.966,0.9420575404477287
0.966,0.17487303313083297
0.966,0.5044050371969632
0.966,0.30791953911415354
